,0
2998,9
2999,6
3000,10
3001,8
3002,5
3003,5
3004,5
3005,6
3006,7
3007,5
3008,4
3009,4
3010,5
3011,5
3012,6
3013,5
3014,6
3015,5
3016,7
3017,10
3018,6
3019,7
3020,7
3021,7
3022,8
3023,7
3024,8
3025,7
3026,8
3027,7
3028,8
3029,9
3030,7
3031,7
3032,7
3033,6
3034,8
3035,12
3036,6
3037,6
3038,6
3039,7
3040,8
3041,6
3042,9
3043,7
3044,7
3045,7
3046,9
3047,7
3048,6
3049,5
3050,7
3051,8
3052,6
3053,10
3054,9
3055,13
3056,8
3057,7
3058,7
3059,10
3060,8
3061,10
3062,14
3063,6
3064,6
3065,6
3066,7
3067,6
3068,6
3069,7
3070,6
3071,5
3072,5
3073,6
3074,7
3075,6
3076,4
3077,7
3078,7
3079,6
3080,7
3081,6
3082,8
3083,7
3084,4
3085,5
3086,4
3087,5
3088,4
3089,3
3090,7
3091,7
3092,8
3093,6
3094,3
3095,6
3096,6
3097,9
3098,6
3099,5
3100,4
3101,4
3102,4
3103,6
3104,5
3105,6
3106,8
3107,7
3108,5
3109,6
3110,8
3111,6
3112,7
3113,4
3114,5
3115,6
3116,6
3117,7
3118,6
3119,5
3120,5
3121,6
3122,6
3123,5
3124,6
3125,5
3126,5
3127,6
3128,8
3129,5
3130,8
3131,6
3132,6
3133,7
3134,7
3135,7
3136,5
3137,7
3138,6
3139,7
3140,6
3141,7
3142,5
3143,6
3144,3
3145,4
3146,7
3147,6
3148,7
3149,8
3150,6
3151,6
3152,6
3153,8
3154,8
3155,9
3156,9
3157,7
3158,7
3159,4
3160,7
3161,7
3162,7
3163,4
3164,9
3165,7
3166,7
3167,7
3168,7
3169,5
3170,8
3171,8
3172,5
3173,7
3174,6
3175,8
3176,7
3177,5
3178,6
3179,7
3180,8
3181,7
3182,7
3183,8
3184,8
3185,7
3186,6
3187,5
3188,5
3189,9
3190,9
3191,5
3192,9
3193,4
3194,7
3195,7
3196,8
3197,7
3198,7
3199,6
3200,6
3201,10
3202,5
3203,5
3204,7
3205,6
3206,9
3207,6
3208,7
3209,7
3210,8
3211,7
3212,6
3213,8
3214,6
3215,7
3216,6
3217,6
3218,7
3219,6
3220,7
3221,5
3222,5
3223,5
3224,8
3225,6
3226,11
3227,4
3228,5
3229,7
3230,6
3231,7
3232,7
3233,7
3234,4
3235,4
3236,5
3237,5
3238,4
3239,6
3240,7
3241,4
3242,7
3243,6
3244,9
3245,7
3246,5
3247,5
3248,4
3249,5
3250,4
3251,5
3252,5
3253,4
3254,6
3255,5
3256,4
3257,4
3258,3
3259,5
3260,3
3261,4
3262,5
3263,2
3264,3
3265,2
3266,4
3267,4
3268,5
3269,4
3270,5
3271,6
3272,6
3273,5
3274,6
3275,5
3276,4
3277,9
3278,5
3279,5
3280,5
3281,5
3282,4
3283,5
3284,3
3285,6
3286,5
3287,6
3288,3
3289,5
3290,6
3291,6
3292,3
3293,4
3294,2
3295,3
3296,3
3297,7
3298,5
3299,3
3300,3
3301,5
3302,6
3303,4
3304,5
3305,4
3306,4
3307,4
3308,6
3309,4
3310,4
3311,8
3312,4
3313,5
3314,3
3315,5
3316,6
3317,5
3318,5
3319,4
3320,5
3321,5
3322,5
3323,7
3324,5
3325,5
3326,5
3327,4
3328,5
3329,4
3330,5
3331,6
3332,5
3333,4
3334,4
3335,4
3336,4
3337,5
3338,6
3339,7
3340,6
3341,5
3342,4
3343,3
3344,6
3345,6
3346,6
3347,4
3348,5
3349,7
3350,5
3351,4
3352,6
3353,5
3354,5
3355,4
3356,5
3357,6
3358,4
3359,5
3360,3
3361,2
3362,4
3363,5
3364,6
3365,4
3366,6
3367,6
3368,4
3369,4
3370,3
3371,4
3372,5
3373,4
3374,5
3375,5
3376,4
3377,5
3378,5
3379,5
3380,5
3381,3
3382,6
3383,5
3384,6
3385,4
3386,6
3387,4
3388,6
3389,5
3390,8
3391,7
3392,3
3393,4
3394,3
3395,4
3396,5
3397,7
3398,3
3399,3
3400,6
3401,4
3402,5
3403,3
3404,5
3405,4
3406,4
3407,4
3408,3
3409,2
3410,5
3411,4
3412,5
3413,4
3414,4
3415,6
3416,8
3417,5
3418,5
3419,4
3420,5
3421,2
3422,6
3423,6
3424,8
3425,6
3426,7
3427,6
3428,6
3429,6
3430,4
3431,5
3432,6
3433,8
3434,4
3435,5
3436,2
3437,3
3438,4
3439,4
3440,4
3441,5
3442,5
3443,6
3444,3
3445,4
3446,5
3447,4
3448,4
3449,4
3450,4
3451,3
3452,3
3453,3
3454,3
3455,4
3456,5
3457,5
3458,5
3459,4
3460,4
3461,3
3462,2
3463,3
3464,4
3465,3
3466,2
3467,2
3468,1
3469,4
3470,3
3471,3
3472,3
3473,5
3474,6
3475,3
3476,2
3477,5
3478,5
3479,4
3480,6
3481,5
3482,6
3483,4
3484,3
3485,4
3486,4
3487,7
3488,5
3489,5
3490,4
3491,5
3492,9
3493,7
3494,4
3495,3
3496,6
3497,3
3498,4
3499,4
3500,5
3501,3
3502,5
3503,6
3504,6
3505,5
3506,6
3507,6
3508,4
3509,4
3510,7
3511,10
3512,6
3513,5
3514,5
3515,6
3516,4
3517,5
3518,3
3519,3
3520,5
3521,5
3522,9
3523,4
3524,4
3525,6
3526,4
3527,6
3528,4
3529,4
3530,6
3531,6
3532,5
3533,7
3534,5
3535,5
3536,5
3537,6
3538,6
3539,4
3540,3
3541,5
3542,7
3543,5
3544,4
3545,5
3546,3
3547,4
3548,5
3549,8
3550,6
3551,7
3552,9
3553,11
3554,6
3555,8
3556,7
3557,5
3558,9
3559,5
3560,6
3561,11
3562,7
3563,6
3564,5
3565,4
3566,7
3567,10
3568,6
3569,8
3570,8
3571,6
3572,8
3573,6
3574,7
3575,6
3576,8
3577,8
3578,8
3579,8
3580,8
3581,9
3582,7
3583,6
3584,9
3585,4
3586,5
3587,9
3588,7
3589,6
3590,9
3591,11
3592,6
3593,7
3594,9
3595,9
3596,6
3597,6
3598,5
3599,6
3600,8
3601,5
3602,7
3603,7
3604,7
3605,10
3606,8
3607,7
3608,9
3609,7
3610,7
3611,9
3612,7
3613,6
3614,5
3615,6
3616,6
3617,5
3618,6
3619,5
3620,9
3621,9
3622,5
3623,4
3624,7
3625,9
3626,7
3627,8
3628,7
3629,5
3630,9
3631,6
3632,7
3633,5
3634,13
3635,6
3636,10
3637,10
3638,6
3639,8
3640,9
3641,6
3642,9
3643,10
3644,10
3645,11
3646,7
3647,7
3648,11
3649,12
3650,7
3651,5
3652,7
3653,4
3654,6
3655,5
3656,7
3657,7
3658,6
3659,10
3660,7
3661,6
3662,9
3663,6
3664,9
3665,5
3666,4
3667,9
3668,6
3669,4
3670,4
3671,7
3672,7
3673,6
3674,6
3675,6
3676,6
3677,6
3678,8
3679,5
3680,7
3681,7
3682,5
3683,7
3684,7
3685,6
3686,7
3687,4
3688,6
3689,7
3690,6
3691,6
3692,7
3693,6
3694,9
3695,6
3696,6
3697,7
3698,4
3699,7
3700,6
3701,8
3702,6
3703,7
3704,9
3705,5
3706,5
3707,3
3708,6
3709,5
3710,7
3711,5
3712,6
3713,7
3714,7
3715,7
3716,6
3717,5
3718,6
3719,5
3720,7
3721,7
3722,6
3723,7
3724,7
3725,5
3726,6
3727,7
3728,7
3729,5
3730,10
3731,8
3732,6
3733,6
3734,10
3735,6
3736,6
3737,9
3738,6
3739,6
3740,6
3741,7
3742,6
3743,10
3744,7
3745,7
3746,6
3747,4
3748,6
3749,5
3750,4
3751,7
3752,5
3753,7
3754,7
3755,10
3756,8
3757,6
3758,6
3759,5
3760,5
3761,8
3762,7
3763,8
3764,11
3765,6
3766,7
3767,6
3768,7
3769,12
3770,7
3771,4
3772,7
3773,5
3774,6
3775,6
3776,6
3777,5
3778,6
3779,6
3780,5
3781,5
3782,6
3783,6
3784,6
3785,8
3786,6
3787,9
3788,9
3789,8
3790,5
3791,7
3792,5
3793,4
3794,7
3795,7
3796,7
3797,7
3798,6
3799,5
3800,5
3801,8
3802,7
3803,9
3804,6
3805,6
3806,5
3807,7
3808,5
3809,5
3810,4
3811,5
3812,7
3813,6
3814,6
3815,8
3816,6
3817,9
3818,9
3819,10
3820,11
3821,13
3822,5
3823,7
3824,5
3825,8
3826,7
3827,6
3828,6
3829,8
3830,5
3831,6
3832,6
3833,9
3834,7
3835,6
3836,6
3837,7
3838,7
3839,7
3840,8
3841,8
3842,7
3843,6
3844,6
3845,6
3846,5
3847,5
3848,6
3849,6
3850,10
3851,8
3852,9
3853,7
3854,6
3855,6
3856,5
3857,6
3858,5
3859,7
3860,6
3861,6
3862,5
3863,5
3864,4
3865,7
3866,5
3867,6
3868,8
3869,6
3870,6
3871,6
3872,5
3873,6
3874,7
3875,7
3876,8
3877,8
3878,8
3879,6
3880,6
3881,6
3882,6
3883,7
3884,5
3885,6
3886,7
3887,7
3888,7
3889,6
3890,7
3891,7
3892,5
3893,5
3894,6
3895,5
3896,7
3897,7
3898,5
3899,4
3900,5
3901,7
3902,6
3903,6
3904,7
3905,8
3906,8
3907,6
3908,8
3909,7
3910,5
3911,5
3912,7
3913,7
3914,6
3915,6
3916,7
3917,8
3918,6
3919,6
3920,6
3921,6
3922,5
3923,5
3924,6
3925,6
3926,6
3927,8
3928,6
3929,7
3930,6
3931,6
3932,7
3933,5
3934,8
3935,8
3936,7
3937,6
3938,5
3939,6
3940,7
3941,7
3942,7
3943,5
3944,8
3945,8
3946,6
3947,6
3948,5
3949,7
3950,6
3951,6
3952,7
3953,9
3954,6
3955,9
3956,5
3957,9
3958,8
3959,7
3960,7
3961,6
3962,7
3963,6
3964,7
3965,6
3966,8
3967,9
3968,6
3969,6
3970,6
3971,8
3972,5
3973,10
3974,7
3975,5
3976,7
3977,8
3978,9
3979,7
3980,8
3981,8
3982,6
3983,7
3984,8
3985,7
3986,9
3987,9
3988,3
3989,4
3990,6
3991,8
3992,11
3993,7
3994,7
3995,5
3996,6
3997,7
3998,8
3999,7
4000,8
4001,8
4002,6
4003,11
4004,11
4005,8
4006,12
4007,7
4008,6
4009,7
4010,7
4011,6
4012,7
4013,8
4014,7
4015,7
4016,6
4017,8
4018,8
4019,7
4020,6
4021,6
4022,5
4023,7
4024,8
4025,8
4026,8
4027,5
4028,6
4029,5
4030,8
4031,6
4032,5
4033,5
4034,4
4035,5
4036,3
4037,6
4038,6
4039,6
4040,8
4041,6
4042,7
4043,6
4044,8
4045,5
4046,7
4047,5
4048,6
4049,7
4050,7
4051,5
4052,6
4053,8
4054,5
4055,7
4056,5
4057,7
4058,6
4059,8
4060,7
4061,5
4062,5
4063,6
4064,6
4065,5
4066,6
4067,7
4068,7
4069,7
4070,8
4071,7
4072,6
4073,6
4074,7
4075,6
4076,6
4077,7
4078,8
4079,6
4080,8
4081,8
4082,6
4083,7
4084,7
4085,6
4086,5
4087,6
4088,5
4089,6
4090,9
4091,7
4092,7
4093,6
4094,6
4095,6
4096,9
4097,6
4098,9
4099,5
4100,6
4101,6
4102,9
4103,7
4104,6
4105,8
4106,7
4107,5
4108,5
4109,9
4110,7
4111,6
4112,6
4113,7
4114,8
4115,6
4116,8
4117,5
4118,6
4119,8
4120,7
4121,6
4122,8
4123,8
4124,5
4125,4
4126,6
4127,7
4128,4
4129,8
4130,4
4131,6
4132,6
4133,6
4134,9
4135,6
4136,10
4137,6
4138,10
4139,9
4140,9
4141,7
4142,7
4143,6
4144,6
4145,7
4146,9
4147,7
4148,8
4149,9
4150,4
4151,8
4152,8
4153,5
4154,9
4155,6
4156,7
4157,10
4158,9
4159,7
4160,10
4161,8
4162,8
4163,9
4164,8
4165,6
4166,9
4167,5
4168,8
4169,6
4170,13
4171,7
4172,5
4173,7
4174,9
4175,10
4176,8
4177,8
4178,5
4179,9
4180,6
4181,5
4182,5
4183,7
4184,8
4185,7
4186,4
4187,4
4188,10
4189,5
4190,8
4191,8
4192,4
4193,6
4194,6
4195,7
4196,6
4197,6
4198,8
4199,6
4200,7
4201,7
4202,5
4203,7
4204,10
4205,5
4206,8
4207,7
4208,9
4209,6
4210,9
4211,6
4212,7
4213,10
4214,5
4215,5
4216,7
4217,8
4218,6
4219,5
4220,5
4221,6
4222,8
4223,5
4224,5
4225,4
4226,7
4227,8
4228,10
4229,8
4230,10
4231,7
4232,6
4233,6
4234,10
4235,10
4236,9
4237,6
4238,7
4239,6
4240,9
4241,6
4242,6
4243,10
4244,10
4245,5
4246,8
4247,12
4248,4
4249,7
4250,11
4251,11
4252,10
4253,10
4254,9
4255,6
4256,8
4257,8
4258,7
4259,9
4260,6
4261,10
4262,9
4263,11
4264,7
4265,9
4266,8
4267,7
4268,3
4269,8
4270,8
4271,5
4272,7
4273,10
4274,7
4275,6
4276,7
4277,5
4278,4
4279,7
4280,8
4281,5
4282,4
4283,5
4284,6
4285,8
4286,4
4287,7
4288,8
4289,7
4290,5
4291,6
4292,9
4293,6
4294,7
4295,5
4296,6
4297,8
4298,7
4299,7
4300,8
4301,4
4302,5
4303,10
4304,7
4305,8
4306,7
4307,4
4308,6
4309,6
4310,5
4311,8
4312,6
4313,8
4314,7
4315,7
4316,6
4317,3
4318,5
4319,6
4320,8
4321,6
4322,7
4323,6
4324,7
4325,5
4326,6
4327,7
4328,8
4329,6
4330,7
4331,4
4332,7
4333,6
4334,5
4335,6
4336,5
4337,11
4338,6
4339,5
4340,7
4341,7
4342,7
4343,8
4344,7
4345,5
4346,6
4347,7
4348,8
4349,8
4350,10
4351,7
4352,6
4353,5
4354,4
4355,7
4356,7
4357,5
4358,9
4359,5
4360,7
4361,8
4362,5
4363,5
4364,5
4365,4
4366,6
4367,6
4368,8
4369,9
4370,6
4371,10
4372,6
4373,6
4374,6
4375,6
4376,7
4377,8
4378,4
4379,5
4380,5
4381,8
4382,8
4383,5
4384,7
4385,6
4386,10
4387,10
4388,8
4389,5
4390,4
4391,8
4392,7
4393,8
4394,5
4395,8
4396,5
4397,9
4398,7
4399,6
4400,5
4401,6
4402,6
4403,7
4404,8
4405,7
4406,5
4407,5
4408,6
4409,6
4410,3
4411,8
4412,5
4413,7
4414,5
4415,7
4416,9
4417,5
4418,6
4419,10
4420,5
4421,7
4422,7
4423,5
4424,6
4425,7
4426,7
4427,8
4428,6
4429,6
4430,6
4431,8
4432,7
4433,6
4434,7
4435,6
4436,6
4437,5
4438,7
4439,6
4440,7
4441,6
4442,6
4443,6
4444,7
4445,7
4446,4
4447,5
4448,7
4449,7
4450,7
4451,8
4452,7
4453,7
4454,9
4455,5
4456,7
4457,6
4458,6
4459,6
4460,5
4461,6
4462,6
4463,4
4464,3
4465,6
4466,6
4467,8
4468,4
4469,7
4470,7
4471,7
4472,6
4473,7
4474,7
4475,6
4476,10
4477,7
4478,5
4479,8
4480,6
4481,5
4482,8
4483,7
4484,5
4485,7
4486,7
4487,5
4488,5
4489,5
4490,6
4491,5
4492,5
4493,10
4494,6
4495,7
4496,7
4497,11
4498,5
4499,8
4500,9
4501,6
4502,3
4503,9
4504,7
4505,8
4506,7
4507,8
4508,6
4509,6
4510,7
4511,5
4512,5
4513,7
4514,9
4515,5
4516,5
4517,5
4518,6
4519,5
4520,5
4521,7
4522,6
4523,6
4524,8
4525,7
4526,6
4527,7
4528,9
4529,8
4530,8
4531,5
4532,8
4533,6
4534,7
4535,5
4536,6
4537,6
4538,9
4539,8
4540,6
4541,4
4542,7
4543,5
4544,8
4545,6
4546,8
4547,6
4548,6
4549,7
4550,9
4551,7
4552,8
4553,6
4554,7
4555,5
4556,4
4557,8
4558,7
4559,7
4560,6
4561,6
4562,7
4563,7
4564,8
4565,6
4566,9
4567,8
4568,6
4569,7
4570,8
4571,8
4572,9
4573,7
4574,12
4575,6
4576,6
4577,4
4578,8
4579,7
4580,4
4581,6
4582,6
4583,7
4584,9
4585,4
4586,7
4587,6
4588,8
4589,8
4590,7
4591,4
4592,5
4593,7
4594,4
4595,7
4596,8
4597,9
4598,5
4599,7
4600,7
4601,8
4602,8
4603,6
4604,9
4605,9
4606,6
4607,4
4608,7
4609,5
4610,7
4611,4
4612,5
4613,4
4614,6
4615,3
4616,6
4617,6
4618,8
4619,5
4620,6
4621,9
4622,10
4623,6
4624,4
4625,6
4626,6
4627,6
4628,7
4629,6
4630,7
4631,7
4632,8
4633,7
4634,6
4635,7
4636,5
4637,5
4638,8
4639,6
4640,6
4641,8
4642,7
4643,6
4644,8
4645,8
4646,9
4647,5
4648,5
4649,7
4650,6
4651,6
4652,7
4653,7
4654,6
4655,6
4656,7
4657,6
4658,3
4659,4
4660,5
4661,7
4662,7
4663,7
4664,7
4665,6
4666,7
4667,8
4668,8
4669,5
4670,6
4671,7
4672,5
4673,5
4674,5
4675,7
4676,6
4677,8
4678,7
4679,7
4680,6
4681,8
4682,5
4683,9
4684,7
4685,6
4686,6
4687,5
4688,6
4689,8
4690,8
4691,7
4692,6
4693,8
4694,9
4695,8
4696,6
4697,6
4698,10
4699,8
4700,4
4701,6
4702,7
4703,5
4704,7
4705,6
4706,7
4707,5
4708,7
4709,7
4710,6
4711,6
4712,8
4713,7
4714,8
4715,5
4716,10
4717,8
4718,6
4719,7
4720,6
4721,7
4722,6
4723,6
4724,9
4725,9
4726,8
4727,6
4728,6
4729,7
4730,5
4731,6
4732,8
4733,6
4734,8
4735,5
4736,9
4737,8
4738,9
4739,8
4740,5
4741,5
4742,6
4743,5
4744,6
4745,5
4746,5
4747,5
4748,7
4749,7
4750,5
4751,5
4752,7
4753,10
4754,6
4755,6
4756,6
4757,7
4758,6
4759,8
4760,7
4761,7
4762,4
4763,6
4764,6
4765,8
4766,4
4767,5
4768,7
4769,5
4770,5
4771,5
4772,5
4773,7
4774,8
4775,7
4776,6
4777,7
4778,6
4779,9
4780,7
4781,10
4782,7
4783,5
4784,6
4785,5
4786,10
4787,6
4788,8
4789,5
4790,6
4791,12
4792,8
4793,7
4794,6
4795,6
4796,11
4797,8
4798,6
4799,10
4800,11
4801,7
4802,7
4803,9
4804,8
4805,9
4806,6
4807,10
4808,7
4809,9
4810,7
4811,6
4812,13
4813,8
4814,7
4815,4
4816,6
4817,6
4818,9
4819,7
4820,10
4821,4
4822,8
4823,8
4824,10
4825,5
4826,10
4827,7
4828,6
4829,11
4830,5
4831,9
4832,8
4833,7
4834,5
4835,8
4836,6
4837,6
4838,7
4839,6
4840,6
4841,6
4842,11
4843,7
4844,5
4845,8
4846,9
4847,5
4848,10
4849,9
4850,7
4851,10
4852,10
4853,8
4854,5
4855,5
4856,11
4857,6
4858,6
4859,5
4860,7
4861,6
4862,7
4863,11
4864,5
4865,11
4866,8
4867,9
4868,5
4869,10
4870,6
4871,11
4872,8
4873,10
4874,9
4875,8
4876,10
4877,7
4878,7
4879,6
4880,9
4881,5
4882,5
4883,4
4884,5
4885,6
4886,6
4887,6
4888,11
4889,9
4890,11
4891,8
4892,11
4893,9
4894,7
4895,7
4896,7
4897,8
4898,5
4899,9
4900,7
4901,6
4902,6
4903,8
4904,10
4905,11
4906,8
4907,7
4908,11
4909,6
4910,7
4911,11
4912,10
4913,6
4914,7
4915,8
4916,12
4917,6
4918,11
4919,14
4920,7
4921,6
4922,6
4923,9
4924,6
4925,7
4926,6
4927,5
4928,6
4929,4
4930,5
4931,7
4932,6
4933,9
4934,5
4935,7
4936,6
4937,11
4938,6
4939,11
4940,6
4941,4
4942,5
4943,6
4944,4
4945,5
4946,5
4947,4
4948,6
4949,7
4950,7
4951,6
4952,7
4953,5
4954,8
4955,5
4956,4
4957,4
4958,6
4959,6
4960,7
4961,6
4962,9
4963,6
4964,7
4965,5
4966,5
4967,5
4968,8
4969,8
4970,7
4971,6
4972,8
4973,7
4974,7
4975,6
4976,8
4977,5
4978,6
4979,8
4980,5
4981,11
4982,5
4983,8
4984,7
4985,8
4986,9
4987,9
4988,5
4989,9
4990,10
4991,6
4992,10
4993,6
4994,4
4995,8
4996,8
4997,5
4998,7
4999,8
5000,6
5001,6
5002,7
5003,5
5004,6
5005,6
5006,8
5007,6
5008,7
5009,7
5010,9
5011,6
5012,8
5013,5
5014,10
5015,7
5016,8
5017,12
5018,7
5019,9
5020,5
5021,6
5022,6
5023,10
5024,11
5025,11
5026,6
5027,7
5028,6
5029,5
5030,11
5031,8
5032,6
5033,7
5034,5
5035,7
5036,6
5037,10
5038,7
5039,10
5040,8
5041,6
5042,7
5043,7
5044,6
5045,5
5046,7
5047,8
5048,5
5049,7
5050,6
5051,5
5052,6
5053,5
5054,7
5055,8
5056,11
5057,11
5058,7
5059,6
5060,6
5061,7
5062,8
5063,7
5064,7
5065,9
5066,6
5067,8
5068,8
5069,7
5070,9
5071,6
5072,7
5073,7
5074,7
5075,8
5076,7
5077,7
5078,7
5079,8
5080,7
5081,7
5082,6
5083,6
5084,8
5085,8
5086,6
5087,6
5088,6
5089,7
5090,10
5091,7
5092,10
5093,6
5094,7
5095,6
5096,7
5097,9
5098,5
5099,8
5100,6
5101,6
5102,8
5103,8
5104,6
5105,7
5106,10
5107,7
5108,6
5109,8
5110,5
5111,7
5112,10
5113,9
5114,11
5115,10
5116,7
5117,5
5118,8
5119,8
5120,7
5121,5
5122,6
5123,9
5124,8
5125,7
5126,9
5127,6
5128,8
5129,9
5130,7
5131,8
5132,7
5133,6
5134,9
5135,4
5136,7
5137,5
5138,7
5139,8
5140,10
5141,7
5142,10
5143,4
5144,6
5145,9
5146,8
5147,5
5148,8
5149,9
5150,8
5151,5
5152,8
5153,7
5154,5
5155,8
5156,6
5157,7
5158,7
5159,5
5160,7
5161,6
5162,4
5163,5
5164,6
5165,7
5166,6
5167,6
5168,7
5169,7
5170,7
5171,6
5172,7
5173,6
5174,9
5175,6
5176,10
5177,7
5178,11
5179,6
5180,8
5181,11
5182,11
5183,6
5184,9
5185,12
5186,7
5187,8
5188,9
5189,10
5190,7
5191,6
5192,12
5193,13
5194,9
5195,13
5196,6
5197,8
5198,10
5199,6
5200,7
5201,8
5202,11
5203,5
5204,9
5205,8
5206,9
5207,7
5208,7
5209,9
5210,9
5211,7
5212,6
5213,11
5214,9
5215,7
5216,7
5217,6
5218,6
5219,7
5220,6
5221,5
5222,7
5223,8
5224,5
5225,5
5226,10
5227,7
5228,9
5229,8
5230,10
5231,9
5232,7
5233,9
5234,7
5235,7
5236,4
5237,9
5238,5
5239,6
5240,6
5241,6
5242,5
5243,8
5244,9
5245,6
5246,7
5247,7
5248,5
5249,6
5250,7
5251,5
5252,8
5253,7
5254,7
5255,8
5256,6
5257,5
5258,6
5259,6
5260,7
5261,8
5262,8
5263,8
5264,7
5265,5
5266,6
5267,6
5268,4
5269,6
5270,7
5271,6
5272,6
5273,6
5274,9
5275,5
5276,7
5277,6
5278,7
5279,6
5280,7
5281,6
5282,5
5283,6
5284,5
5285,6
5286,6
5287,5
5288,7
5289,3
5290,6
5291,6
5292,6
5293,4
5294,5
5295,4
5296,5
5297,7
5298,6
5299,6
5300,5
5301,7
5302,8
5303,5
5304,5
5305,6
5306,7
5307,7
5308,7
5309,5
5310,4
5311,6
5312,8
5313,6
5314,6
5315,6
5316,7
5317,4
5318,5
5319,7
5320,7
5321,4
5322,6
5323,6
5324,6
5325,5
5326,6
5327,5
5328,6
5329,5
5330,5
5331,6
5332,5
5333,6
5334,5
5335,6
5336,4
5337,4
5338,6
5339,5
5340,5
5341,4
5342,5
5343,5
5344,5
5345,5
5346,6
5347,6
5348,6
5349,7
5350,5
5351,6
5352,6
5353,5
5354,6
5355,7
5356,3
5357,5
5358,4
5359,5
5360,5
5361,5
5362,4
5363,5
5364,4
5365,8
5366,5
5367,5
5368,4
5369,4
5370,6
5371,6
5372,3
5373,8
5374,9
5375,7
5376,4
5377,5
5378,7
5379,7
5380,4
5381,4
5382,6
5383,4
5384,6
5385,5
5386,7
5387,10
5388,5
5389,5
5390,5
5391,5
5392,5
5393,6
5394,5
5395,6
5396,5
5397,5
5398,6
5399,7
5400,5
5401,5
5402,7
5403,4
5404,5
5405,8
5406,5
5407,5
5408,6
5409,7
5410,6
5411,8
5412,4
5413,3
5414,2
5415,3
5416,3
5417,4
5418,3
5419,2
5420,3
5421,3
5422,5
5423,7
5424,8
5425,6
5426,4
5427,5
5428,7
5429,6
5430,6
5431,6
5432,7
5433,5
5434,6
5435,7
5436,7
5437,8
5438,9
5439,10
5440,7
5441,13
5442,9
5443,7
5444,10
5445,9
5446,11
5447,11
5448,7
5449,6
5450,10
5451,10
5452,10
5453,9
5454,5
5455,9
5456,7
5457,7
5458,8
5459,8
5460,12
5461,8
5462,7
5463,12
5464,7
5465,7
5466,7
5467,5
5468,9
5469,8
5470,10
5471,12
5472,9
5473,11
5474,6
5475,9
5476,7
5477,4
5478,6
5479,6
5480,9
5481,8
5482,10
5483,11
5484,7
5485,6
5486,8
5487,10
5488,12
5489,8
5490,10
5491,6
5492,7
5493,6
5494,7
5495,8
5496,7
5497,6
5498,12
5499,8
5500,7
5501,9
5502,4
5503,7
5504,10
5505,7
5506,7
5507,9
5508,9
5509,7
5510,4
5511,6
5512,8
5513,7
5514,7
5515,8
5516,3
5517,9
5518,6
5519,7
5520,4
5521,7
5522,6
5523,7
5524,6
5525,7
5526,7
5527,9
5528,7
5529,12
5530,7
5531,8
5532,6
5533,8
5534,7
5535,7
5536,12
5537,7
5538,8
5539,6
5540,7
5541,11
5542,6
5543,4
5544,7
5545,9
5546,6
5547,5
5548,6
5549,9
5550,12
5551,12
5552,7
5553,3
5554,6
5555,7
5556,7
5557,9
5558,5
5559,6
5560,6
5561,8
5562,7
5563,8
5564,7
5565,7
5566,11
5567,9
5568,9
5569,7
5570,6
5571,8
5572,11
5573,8
5574,10
5575,9
5576,6
5577,7
5578,6
5579,11
5580,9
5581,7
5582,9
5583,7
5584,8
5585,8
5586,8
5587,5
5588,9
5589,9
5590,9
5591,8
5592,10
5593,5
5594,7
5595,10
5596,11
5597,7
5598,11
5599,8
5600,8
5601,8
5602,10
5603,8
5604,9
5605,8
5606,7
5607,7
5608,5
5609,6
5610,10
5611,9
5612,9
5613,6
5614,7
5615,6
5616,8
5617,8
5618,10
5619,9
5620,6
5621,11
5622,8
5623,6
5624,6
5625,10
5626,7
5627,8
5628,6
5629,5
5630,8
5631,7
5632,8
5633,9
5634,8
5635,11
5636,8
5637,4
5638,6
5639,6
5640,9
5641,6
5642,5
5643,6
5644,6
5645,7
5646,7
5647,7
5648,11
5649,6
5650,5
5651,8
5652,7
5653,9
5654,6
5655,7
5656,11
5657,10
5658,6
5659,11
5660,5
5661,8
5662,5
5663,5
5664,9
5665,8
5666,6
5667,7
5668,7
5669,7
5670,7
5671,7
5672,6
5673,6
5674,10
5675,7
5676,8
5677,7
5678,11
5679,8
5680,12
5681,8
5682,6
5683,7
5684,10
5685,8
5686,9
5687,6
5688,12
5689,7
5690,8
5691,5
5692,8
5693,4
5694,10
5695,7
5696,6
5697,7
5698,5
5699,7
5700,10
5701,8
5702,4
5703,5
5704,6
5705,6
5706,7
5707,7
5708,8
5709,8
5710,6
5711,7
5712,6
5713,9
5714,10
5715,7
5716,9
5717,6
5718,7
5719,8
5720,9
5721,10
5722,9
5723,4
5724,5
5725,5
5726,7
5727,5
5728,6
5729,4
5730,7
5731,6
5732,7
5733,5
5734,4
5735,8
5736,9
5737,9
5738,6
5739,6
5740,7
5741,5
5742,6
5743,7
5744,11
5745,8
5746,6
5747,5
5748,9
5749,6
5750,5
5751,7
5752,8
5753,6
5754,7
5755,8
5756,7
5757,6
5758,8
5759,4
5760,12
5761,7
5762,5
5763,5
5764,6
5765,7
5766,6
5767,6
5768,7
5769,8
5770,8
5771,4
5772,4
5773,9
5774,9
5775,7
5776,10
5777,5
5778,6
5779,6
5780,10
5781,9
5782,8
5783,7
5784,9
5785,6
5786,8
5787,7
5788,7
5789,7
5790,8
5791,4
5792,5
5793,6
5794,7
5795,6
5796,6
